date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2011-02-01,2,51375,KE041234,50.0,0.52976,0.560762,94.92404
2011-02-11,2,51375,KE041234,50.0,0.49992597,0.5415446,92.96441
2011-02-21,2,51375,KE041234,50.0,0.48319998,0.5318558,91.63782
2011-03-01,2,51375,KE041234,50.0,0.47964197,0.5319246,91.01557
2011-03-11,2,51375,KE041234,50.0,0.49223396,0.543985,91.28749
2011-03-21,2,51375,KE041234,50.0,0.522448,0.57000625,92.32939
2011-04-01,2,51375,KE041234,50.0,0.56436,0.6060455,93.64594
2011-04-11,2,51375,KE041234,50.0,0.610668,0.64457625,95.11814
2011-04-21,2,51375,KE041234,50.0,0.658112,0.6812705,96.833115
2011-05-01,2,51375,KE041234,50.0,0.69976,0.71152925,98.45452
2011-05-11,2,51375,KE041234,50.0,0.73048395,0.73218024,99.783134
2011-05-21,2,51375,KE041234,50.0,0.749146,0.7423405,100.8589
2011-06-01,2,51375,KE041234,50.0,0.753764,0.74149686,101.549866
2011-06-11,2,51375,KE041234,50.0,0.747218,0.7320536,101.93905
2011-06-21,2,51375,KE041234,50.0,0.731552,0.7167906,101.92509
2011-07-01,2,51375,KE041234,50.0,0.709354,0.6943681,102.01323
2011-07-11,2,51375,KE041234,50.0,0.68644595,0.67644775,101.37632
2011-07-21,2,51375,KE041234,50.0,0.66692,0.66139424,100.77676
2011-08-01,2,51375,KE041234,50.0,0.654714,0.64955133,100.73799
2011-08-11,2,51375,KE041234,50.0,0.649268,0.64068234,101.243065
2011-08-21,2,51375,KE041234,50.0,0.64753395,0.63372314,102.01994
2011-09-01,2,51375,KE041234,50.0,0.649958,0.63016963,102.909325
2011-09-11,2,51375,KE041234,50.0,0.65707403,0.63143337,103.76275
2011-09-21,2,51375,KE041234,50.0,0.66904795,0.63756263,104.57927
2011-10-01,2,51375,KE041234,50.0,0.685626,0.6485339,105.30999
2011-10-11,2,51375,KE041234,50.0,0.704014,0.66358083,105.66623
2011-10-21,2,51375,KE041234,50.0,0.72124195,0.68142986,105.44305
2011-11-01,2,51375,KE041234,50.0,0.733674,0.6973171,104.86499
2011-11-11,2,51375,KE041234,50.0,0.739194,0.70686334,104.27166
2011-11-21,2,51375,KE041234,50.0,0.73888594,0.70883995,103.959465
2011-12-01,2,51375,KE041234,50.0,0.73278195,0.7029711,103.9591
2011-12-11,2,51375,KE041234,50.0,0.71932,0.6906451,103.871605
2011-12-21,2,51375,KE041234,50.0,0.695302,0.67209285,103.21414
2012-01-01,2,51375,KE041234,50.0,0.65312,0.6450951,101.1545
2012-01-11,2,51375,KE041234,50.0,0.60245,0.6155419,98.0329
2012-01-21,2,51375,KE041234,50.0,0.55258197,0.58725524,94.55897
2012-02-01,2,51375,KE041234,50.0,0.507048,0.560762,91.205414
2012-02-11,2,51375,KE041234,50.0,0.47543597,0.5415446,88.8244
2012-02-21,2,51375,KE041234,50.0,0.45975798,0.5318558,87.608986
2012-03-01,2,51375,KE041234,50.0,0.45889997,0.5319246,87.45119
2012-03-11,2,51375,KE041234,50.0,0.472614,0.543985,87.984375
2012-03-21,2,51375,KE041234,50.0,0.50236803,0.57000625,89.09071
2012-04-01,2,51375,KE041234,50.0,0.54436,0.6060455,90.597374
2012-04-11,2,51375,KE041234,50.0,0.59066397,0.64457625,92.23811
2012-04-21,2,51375,KE041234,50.0,0.637042,0.6812705,93.95183
2012-05-01,2,51375,KE041234,50.0,0.67792594,0.71152925,95.587395
2012-05-11,2,51375,KE041234,50.0,0.708946,0.73218024,97.02955
2012-05-21,2,51375,KE041234,50.0,0.73002994,0.7423405,98.446304
2012-06-01,2,51375,KE041234,50.0,0.740156,0.74149686,99.83059
2012-06-11,2,51375,KE041234,50.0,0.741898,0.7320536,101.25879
2012-06-21,2,51375,KE041234,50.0,0.73849195,0.7167906,102.83016
2012-07-01,2,51375,KE041234,50.0,0.729594,0.6943681,104.73232
2012-07-11,2,51375,KE041234,50.0,0.715422,0.67644775,105.36505
2012-07-21,2,51375,KE041234,50.0,0.69762594,0.66139424,105.09306
2012-08-01,2,51375,KE041234,50.0,0.679418,0.64955133,104.269394
2012-08-11,2,51375,KE041234,50.0,0.663704,0.64068234,103.333176
2012-08-21,2,51375,KE041234,50.0,0.650082,0.63372314,102.39262
2012-09-01,2,51375,KE041234,50.0,0.640318,0.63016963,101.492035
2012-09-11,2,51375,KE041234,50.0,0.635404,0.63143337,100.58268
2012-09-21,2,51375,KE041234,50.0,0.63532,0.63756263,99.67383
2012-10-01,2,51375,KE041234,50.0,0.641452,0.6485339,98.986176
2012-10-11,2,51375,KE041234,50.0,0.654108,0.66358083,98.67249
2012-10-21,2,51375,KE041234,50.0,0.672018,0.68142986,98.71323
2012-11-01,2,51375,KE041234,50.0,0.69044,0.6973171,99.07976
2012-11-11,2,51375,KE041234,50.0,0.70374596,0.70686334,99.58812
2012-11-21,2,51375,KE041234,50.0,0.71219,0.70883995,100.44147
2012-12-01,2,51375,KE041234,50.0,0.716082,0.7029711,101.74122
2012-12-11,2,51375,KE041234,50.0,0.717626,0.6906451,103.64288
2012-12-21,2,51375,KE041234,50.0,0.717002,0.67209285,106.21931
2013-01-01,2,51375,KE041234,50.0,0.710804,0.6450951,109.453224
2013-01-11,2,51375,KE041234,50.0,0.696906,0.6155419,112.22525
2013-01-21,2,51375,KE041234,50.0,0.67384,0.58725524,113.58713
2013-02-01,2,51375,KE041234,50.0,0.64762795,0.560762,114.22255
2013-02-11,2,51375,KE041234,50.0,0.62512594,0.5415446,114.12934
2013-02-21,2,51375,KE041234,50.0,0.61024195,0.5318558,113.47175
2013-03-01,2,51375,KE041234,50.0,0.603622,0.5319246,112.32073
2013-03-11,2,51375,KE041234,50.0,0.609144,0.543985,110.9698
2013-03-21,2,51375,KE041234,50.0,0.627806,0.57000625,109.32245
2013-04-01,2,51375,KE041234,50.0,0.65217596,0.6060455,107.03159
2013-04-11,2,51375,KE041234,50.0,0.67524797,0.64457625,104.41589
2013-04-21,2,51375,KE041234,50.0,0.69555396,0.6812705,101.95325
2013-05-01,2,51375,KE041234,50.0,0.711442,0.71152925,99.98854
2013-05-11,2,51375,KE041234,50.0,0.720292,0.73218024,98.48011
2013-05-21,2,51375,KE041234,50.0,0.720768,0.7423405,97.27737
2013-06-01,2,51375,KE041234,50.0,0.711922,0.74149686,96.26343
2013-06-11,2,51375,KE041234,50.0,0.69582796,0.7320536,95.36788
2013-06-21,2,51375,KE041234,50.0,0.67689997,0.7167906,94.79772
2013-07-01,2,51375,KE041234,50.0,0.65778995,0.6943681,95.08601
2013-07-11,2,51375,KE041234,50.0,0.64083797,0.67644775,95.0981
2013-07-21,2,51375,KE041234,50.0,0.628796,0.66139424,95.417694
2013-08-01,2,51375,KE041234,50.0,0.623908,0.64955133,96.33431
2013-08-11,2,51375,KE041234,50.0,0.623994,0.64068234,97.583786
2013-08-21,2,51375,KE041234,50.0,0.626872,0.63372314,98.99797
2013-09-01,2,51375,KE041234,50.0,0.633092,0.63016963,100.42966
2013-09-11,2,51375,KE041234,50.0,0.64358395,0.63143337,101.7831
2013-09-21,2,51375,KE041234,50.0,0.658238,0.63756263,103.00706
2013-10-01,2,51375,KE041234,50.0,0.675006,0.6485339,103.789665
2013-10-11,2,51375,KE041234,50.0,0.68974197,0.66358083,103.666176
2013-10-21,2,51375,KE041234,50.0,0.701514,0.68142986,102.745865
2013-11-01,2,51375,KE041234,50.0,0.710266,0.6973171,101.73272
2013-11-11,2,51375,KE041234,50.0,0.714222,0.70686334,100.97226
2013-11-21,2,51375,KE041234,50.0,0.712812,0.70883995,100.52344
2013-12-01,2,51375,KE041234,50.0,0.706922,0.7029711,100.5247
2013-12-11,2,51375,KE041234,50.0,0.69802403,0.6906451,100.99628
2013-12-21,2,51375,KE041234,50.0,0.685122,0.67209285,101.80437
2014-01-01,2,51375,KE041234,50.0,0.661608,0.6450951,102.375626
2014-01-11,2,51375,KE041234,50.0,0.629484,0.6155419,102.09486
2014-01-21,2,51375,KE041234,50.0,0.59208596,0.58725524,100.75805
2014-02-01,2,51375,KE041234,50.0,0.55065197,0.560762,98.34469
2014-02-11,2,51375,KE041234,50.0,0.514232,0.5415446,95.38283
2014-02-21,2,51375,KE041234,50.0,0.49005198,0.5318558,92.81543
2014-03-01,2,51375,KE041234,50.0,0.47973797,0.5319246,91.03207
2014-03-11,2,51375,KE041234,50.0,0.48747995,0.543985,90.48713
2014-03-21,2,51375,KE041234,50.0,0.517976,0.57000625,91.60811
2014-04-01,2,51375,KE041234,50.0,0.565154,0.6060455,93.76697
2014-04-11,2,51375,KE041234,50.0,0.61455196,0.64457625,95.67733
2014-04-21,2,51375,KE041234,50.0,0.658786,0.6812705,96.925285
2014-05-01,2,51375,KE041234,50.0,0.696604,0.71152925,98.0401
2014-05-11,2,51375,KE041234,50.0,0.724498,0.73218024,99.01784
2014-05-21,2,51375,KE041234,50.0,0.738238,0.7423405,99.48222
2014-06-01,2,51375,KE041234,50.0,0.736108,0.74149686,99.31915
2014-06-11,2,51375,KE041234,50.0,0.723312,0.7320536,98.882225
2014-06-21,2,51375,KE041234,50.0,0.705238,0.7167906,98.49338
2014-07-01,2,51375,KE041234,50.0,0.68784195,0.6943681,99.12327
2014-07-11,2,51375,KE041234,50.0,0.674706,0.67644775,99.76024
2014-07-21,2,51375,KE041234,50.0,0.66572595,0.66139424,100.60891
2014-08-01,2,51375,KE041234,50.0,0.658766,0.64955133,101.31723
2014-08-11,2,51375,KE041234,50.0,0.6526,0.64068234,101.72548
2014-08-21,2,51375,KE041234,50.0,0.64679396,0.63372314,101.91171
2014-09-01,2,51375,KE041234,50.0,0.642906,0.63016963,101.87253
2014-09-11,2,51375,KE041234,50.0,0.64265,0.63143337,101.64603
2014-09-21,2,51375,KE041234,50.0,0.64718795,0.63756263,101.399925
2014-10-01,2,51375,KE041234,50.0,0.657274,0.6485339,101.251205
2014-10-11,2,51375,KE041234,50.0,0.671658,0.66358083,101.13191
2014-10-21,2,51375,KE041234,50.0,0.687348,0.68142986,100.80912
2014-11-01,2,51375,KE041234,50.0,0.699574,0.6973171,100.301994
2014-11-11,2,51375,KE041234,50.0,0.707818,0.70686334,100.12614
2014-11-21,2,51375,KE041234,50.0,0.71170396,0.70883995,100.37742
2014-12-01,2,51375,KE041234,50.0,0.70900196,0.7029711,100.80094
2014-12-11,2,51375,KE041234,50.0,0.697402,0.6906451,100.9123
2014-12-21,2,51375,KE041234,50.0,0.67535996,0.67209285,100.45246
2015-01-01,2,51375,KE041234,50.0,0.636808,0.6450951,98.80778
2015-01-11,2,51375,KE041234,50.0,0.58805,0.6155419,95.86925
2015-01-21,2,51375,KE041234,50.0,0.54023194,0.58725524,92.620964
2015-02-01,2,51375,KE041234,50.0,0.49674398,0.560762,89.51834
2015-02-11,2,51375,KE041234,50.0,0.46491802,0.5415446,87.04635
2015-02-21,2,51375,KE041234,50.0,0.447058,0.5318558,85.426315
2015-03-01,2,51375,KE041234,50.0,0.441714,0.5319246,84.49789
2015-03-11,2,51375,KE041234,50.0,0.45507798,0.543985,85.03211
2015-03-21,2,51375,KE041234,50.0,0.49536,0.57000625,87.9604
2015-04-01,2,51375,KE041234,50.0,0.557766,0.6060455,92.64083
2015-04-11,2,51375,KE041234,50.0,0.62418395,0.64457625,97.064064
2015-04-21,2,51375,KE041234,50.0,0.683406,0.6812705,100.29203
2015-05-01,2,51375,KE041234,50.0,0.730716,0.71152925,102.5195
2015-05-11,2,51375,KE041234,50.0,0.76222795,0.73218024,103.84153
2015-05-21,2,51375,KE041234,50.0,0.776734,0.7423405,104.340744
2015-06-01,2,51375,KE041234,50.0,0.77717,0.74149686,104.50705
2015-06-11,2,51375,KE041234,50.0,0.76858795,0.7320536,104.6716
2015-06-21,2,51375,KE041234,50.0,0.75421,0.7167906,104.88
2015-07-01,2,51375,KE041234,50.0,0.735254,0.6943681,105.4927
2015-07-11,2,51375,KE041234,50.0,0.712756,0.67644775,104.998055
2015-07-21,2,51375,KE041234,50.0,0.68832403,0.66139424,103.78549
2015-08-01,2,51375,KE041234,50.0,0.665146,0.64955133,102.22924
2015-08-11,2,51375,KE041234,50.0,0.644112,0.64068234,100.49655
2015-08-21,2,51375,KE041234,50.0,0.624438,0.63372314,98.641975
2015-09-01,2,51375,KE041234,50.0,0.61038595,0.63016963,97.09136
2015-09-11,2,51375,KE041234,50.0,0.60528594,0.63143337,96.16288
2015-09-21,2,51375,KE041234,50.0,0.609576,0.63756263,95.92958
2015-10-01,2,51375,KE041234,50.0,0.624098,0.6485339,96.50183
2015-10-11,2,51375,KE041234,50.0,0.64807594,0.66358083,97.82717
2015-10-21,2,51375,KE041234,50.0,0.678994,0.68142986,99.66697
2015-11-01,2,51375,KE041234,50.0,0.70941,0.6973171,101.61817
2015-11-11,2,51375,KE041234,50.0,0.733618,0.70686334,103.534935
2015-11-21,2,51375,KE041234,50.0,0.75101197,0.70883995,105.55743
2015-12-01,2,51375,KE041234,50.0,0.760692,0.7029711,107.66574
2015-12-11,2,51375,KE041234,50.0,0.762288,0.6906451,109.673035
2015-12-21,2,51375,KE041234,50.0,0.75643,0.67209285,111.67954
2016-01-01,2,51375,KE041234,50.0,0.74027795,0.6450951,113.6935
2016-01-11,2,51375,KE041234,50.0,0.71639997,0.6155419,115.15428
2016-01-21,2,51375,KE041234,50.0,0.686472,0.58725524,115.56939
2016-02-01,2,51375,KE041234,50.0,0.649868,0.560762,114.589325
2016-02-11,2,51375,KE041234,50.0,0.613118,0.5415446,112.09941
2016-02-21,2,51375,KE041234,50.0,0.582344,0.5318558,108.677086
2016-03-01,2,51375,KE041234,50.0,0.562638,0.5319246,105.27789
2016-03-11,2,51375,KE041234,50.0,0.55809,0.543985,102.37463
2016-03-21,2,51375,KE041234,50.0,0.574764,0.57000625,100.76737
2016-04-01,2,51375,KE041234,50.0,0.61058795,0.6060455,100.692406
2016-04-11,2,51375,KE041234,50.0,0.65409,0.64457625,101.36971
2016-04-21,2,51375,KE041234,50.0,0.69537,0.6812705,101.92808
2016-05-01,2,51375,KE041234,50.0,0.726352,0.71152925,101.94645
2016-05-11,2,51375,KE041234,50.0,0.74341,0.73218024,101.4357
2016-05-21,2,51375,KE041234,50.0,0.746892,0.7423405,100.57443
2016-06-01,2,51375,KE041234,50.0,0.738068,0.74149686,99.56679
2016-06-11,2,51375,KE041234,50.0,0.720508,0.7320536,98.52368
2016-06-21,2,51375,KE041234,50.0,0.697136,0.7167906,97.43677
2016-07-01,2,51375,KE041234,50.0,0.67012995,0.6943681,96.7438
2016-07-11,2,51375,KE041234,50.0,0.643014,0.67644775,95.39764
2016-07-21,2,51375,KE041234,50.0,0.618818,0.66139424,94.01511
2016-08-01,2,51375,KE041234,50.0,0.599662,0.64955133,92.86838
2016-08-11,2,51375,KE041234,50.0,0.583898,0.64068234,91.77851
2016-08-21,2,51375,KE041234,50.0,0.567988,0.63372314,90.385704
2016-09-01,2,51375,KE041234,50.0,0.556506,0.63016963,89.169815
2016-09-11,2,51375,KE041234,50.0,0.55312794,0.63143337,88.50872
2016-09-21,2,51375,KE041234,50.0,0.55664796,0.63756263,88.231674
2016-10-01,2,51375,KE041234,50.0,0.56702,0.6485339,88.33072
2016-10-11,2,51375,KE041234,50.0,0.58361,0.66358083,88.79302
2016-10-21,2,51375,KE041234,50.0,0.60634595,0.68142986,89.73464
2016-11-01,2,51375,KE041234,50.0,0.63062996,0.6973171,91.076454
2016-11-11,2,51375,KE041234,50.0,0.648718,0.70686334,92.31759
2016-11-21,2,51375,KE041234,50.0,0.65422595,0.70883995,92.80296
2016-12-01,2,51375,KE041234,50.0,0.642722,0.7029711,91.99848
2016-12-11,2,51375,KE041234,50.0,0.616804,0.6906451,90.03017
2016-12-21,2,51375,KE041234,50.0,0.580656,0.67209285,87.33724
2017-01-01,2,51375,KE041234,50.0,0.537556,0.6450951,84.52886
2017-01-11,2,51375,KE041234,50.0,0.50235397,0.6155419,82.993126
2017-01-21,2,51375,KE041234,50.0,0.480908,0.58725524,83.31167
2017-02-01,2,51375,KE041234,50.0,0.47267202,0.560762,85.577034
2017-02-11,2,51375,KE041234,50.0,0.475818,0.5415446,88.888985
2017-02-21,2,51375,KE041234,50.0,0.48503396,0.5318558,91.95301
2017-03-01,2,51375,KE041234,50.0,0.497154,0.5319246,94.024895
2017-03-11,2,51375,KE041234,50.0,0.516712,0.543985,95.40847
2017-03-21,2,51375,KE041234,50.0,0.54699,0.57000625,96.28774
2017-04-01,2,51375,KE041234,50.0,0.585054,0.6060455,96.8003
2017-04-11,2,51375,KE041234,50.0,0.62722594,0.64457625,97.50204
2017-04-21,2,51375,KE041234,50.0,0.670956,0.6812705,98.58951
2017-05-01,2,51375,KE041234,50.0,0.707122,0.71152925,99.42127
2017-05-11,2,51375,KE041234,50.0,0.72909796,0.73218024,99.605934
2017-05-21,2,51375,KE041234,50.0,0.736062,0.7423405,99.207596
2017-06-01,2,51375,KE041234,50.0,0.728466,0.74149686,98.353645
2017-06-11,2,51375,KE041234,50.0,0.711796,0.7320536,97.40969
2017-06-21,2,51375,KE041234,50.0,0.69103396,0.7167906,96.64098
2017-07-01,2,51375,KE041234,50.0,0.67098397,0.6943681,96.85853
2017-07-11,2,51375,KE041234,50.0,0.65533197,0.67644775,97.093285
2017-07-21,2,51375,KE041234,50.0,0.64519995,0.66139424,97.723595
2017-08-01,2,51375,KE041234,50.0,0.63885397,0.64955133,98.470825
2017-08-11,2,51375,KE041234,50.0,0.633798,0.64068234,99.00325
2017-08-21,2,51375,KE041234,50.0,0.63075197,0.63372314,99.565445
2017-09-01,2,51375,KE041234,50.0,0.63149,0.63016963,100.19412
2017-09-11,2,51375,KE041234,50.0,0.635802,0.63143337,100.6411
2017-09-21,2,51375,KE041234,50.0,0.643274,0.63756263,100.83067
2017-10-01,2,51375,KE041234,50.0,0.65480196,0.6485339,100.89732
2017-10-11,2,51375,KE041234,50.0,0.671402,0.66358083,101.09605
2017-10-21,2,51375,KE041234,50.0,0.690624,0.68142986,101.25701
2017-11-01,2,51375,KE041234,50.0,0.705412,0.6973171,101.0832
2017-11-11,2,51375,KE041234,50.0,0.710352,0.70686334,100.46094
2017-11-21,2,51375,KE041234,50.0,0.70292795,0.70883995,99.22092
2017-12-01,2,51375,KE041234,50.0,0.680008,0.7029711,96.950325
2017-12-11,2,51375,KE041234,50.0,0.644494,0.6906451,93.76879
2017-12-21,2,51375,KE041234,50.0,0.59972996,0.67209285,89.97873
2018-01-01,2,51375,KE041234,50.0,0.54633796,0.6450951,85.79228
2018-01-11,2,51375,KE041234,50.0,0.50250196,0.6155419,83.01536
2018-01-21,2,51375,KE041234,50.0,0.475764,0.58725524,82.504456
2018-02-01,2,51375,KE041234,50.0,0.463216,0.560762,84.0288
2018-02-11,2,51375,KE041234,50.0,0.46878397,0.5415446,87.69989
2018-02-21,2,51375,KE041234,50.0,0.488466,0.5318558,92.542854
2018-03-01,2,51375,KE041234,50.0,0.520222,0.5319246,97.98898
2018-03-11,2,51375,KE041234,50.0,0.5627,0.543985,103.15075
2018-03-21,2,51375,KE041234,50.0,0.612224,0.57000625,106.80925
2018-04-01,2,51375,KE041234,50.0,0.66313595,0.6060455,108.70222
2018-04-11,2,51375,KE041234,50.0,0.70817596,0.64457625,109.156624
2018-04-21,2,51375,KE041234,50.0,0.743872,0.6812705,108.560646
2018-05-01,2,51375,KE041234,50.0,0.76577,0.71152925,107.12261
2018-05-11,2,51375,KE041234,50.0,0.774566,0.73218024,105.41892
2018-05-21,2,51375,KE041234,50.0,0.77378196,0.7423405,103.96818
2018-06-01,2,51375,KE041234,50.0,0.76567996,0.74149686,103.05536
2018-06-11,2,51375,KE041234,50.0,0.75228196,0.7320536,102.58657
2018-06-21,2,51375,KE041234,50.0,0.733618,0.7167906,102.19453
2018-07-01,2,51375,KE041234,50.0,0.711062,0.6943681,102.2427
2018-07-11,2,51375,KE041234,50.0,0.687356,0.67644775,101.50159
2018-07-21,2,51375,KE041234,50.0,0.664474,0.66139424,100.43292
2018-08-01,2,51375,KE041234,50.0,0.64657795,0.64955133,99.57496
2018-08-11,2,51375,KE041234,50.0,0.635434,0.64068234,99.24012
2018-08-21,2,51375,KE041234,50.0,0.629858,0.63372314,99.43469
2018-09-01,2,51375,KE041234,50.0,0.62823796,0.63016963,99.71601
2018-09-11,2,51375,KE041234,50.0,0.62908196,0.63143337,99.65493
2018-09-21,2,51375,KE041234,50.0,0.633432,0.63756263,99.39923
2018-10-01,2,51375,KE041234,50.0,0.64274997,0.6485339,99.172
2018-10-11,2,51375,KE041234,50.0,0.657286,0.66358083,99.11784
2018-10-21,2,51375,KE041234,50.0,0.67394197,0.68142986,98.976265
2018-11-01,2,51375,KE041234,50.0,0.687558,0.6973171,98.69411
2018-11-11,2,51375,KE041234,50.0,0.695614,0.70686334,98.51369
2018-11-21,2,51375,KE041234,50.0,0.699424,0.70883995,98.75916
2018-12-01,2,51375,KE041234,50.0,0.700448,0.7029711,99.66491
2018-12-11,2,51375,KE041234,50.0,0.69854,0.6906451,101.06595
2018-12-21,2,51375,KE041234,50.0,0.688598,0.67209285,102.28573
2019-01-01,2,51375,KE041234,50.0,0.65792996,0.6450951,101.84649
2019-01-11,2,51375,KE041234,50.0,0.61778194,0.6155419,100.33658
2019-01-21,2,51375,KE041234,50.0,0.57956,0.58725524,98.792435
2019-02-01,2,51375,KE041234,50.0,0.54444396,0.560762,97.328255
2019-02-11,2,51375,KE041234,50.0,0.52171,0.5415446,96.64697
2019-02-21,2,51375,KE041234,50.0,0.51228595,0.5318558,96.63665
2019-03-01,2,51375,KE041234,50.0,0.51205,0.5319246,96.58468
2019-03-11,2,51375,KE041234,50.0,0.51668596,0.543985,95.40409
2019-03-21,2,51375,KE041234,50.0,0.52439797,0.57000625,92.643906
2019-04-01,2,51375,KE041234,50.0,0.540772,0.6060455,90.05047
2019-04-11,2,51375,KE041234,50.0,0.567608,0.64457625,88.91867
2019-04-21,2,51375,KE041234,50.0,0.60531,0.6812705,89.61253
2019-05-01,2,51375,KE041234,50.0,0.648936,0.71152925,91.78059
2019-05-11,2,51375,KE041234,50.0,0.690112,0.73218024,94.621666
2019-05-21,2,51375,KE041234,50.0,0.72156197,0.7423405,97.37758
2019-06-01,2,51375,KE041234,50.0,0.73953396,0.74149686,99.75201
2019-06-11,2,51375,KE041234,50.0,0.74408394,0.7320536,101.5383
2019-06-21,2,51375,KE041234,50.0,0.738302,0.7167906,102.805374
2019-07-01,2,51375,KE041234,50.0,0.72547996,0.6943681,104.179634
2019-07-11,2,51375,KE041234,50.0,0.70855397,0.67644775,104.419624
2019-07-21,2,51375,KE041234,50.0,0.688106,0.66139424,103.754845
2019-08-01,2,51375,KE041234,50.0,0.667748,0.64955133,102.60118
2019-08-11,2,51375,KE041234,50.0,0.65199596,0.64068234,101.63803
2019-08-21,2,51375,KE041234,50.0,0.64237,0.63372314,101.26468
2019-09-01,2,51375,KE041234,50.0,0.640454,0.63016963,101.512024
2019-09-11,2,51375,KE041234,50.0,0.645072,0.63143337,102.001465
2019-09-21,2,51375,KE041234,50.0,0.65560997,0.63756263,102.62483
2019-10-01,2,51375,KE041234,50.0,0.671218,0.6485339,103.24739
2019-10-11,2,51375,KE041234,50.0,0.689264,0.66358083,103.59919
2019-10-21,2,51375,KE041234,50.0,0.708802,0.68142986,103.74228
2019-11-01,2,51375,KE041234,50.0,0.726012,0.6973171,103.83972
2019-11-11,2,51375,KE041234,50.0,0.738618,0.70686334,104.19556
2019-11-21,2,51375,KE041234,50.0,0.74653995,0.70883995,104.96811
2019-12-01,2,51375,KE041234,50.0,0.74972594,0.7029711,106.20937
2019-12-11,2,51375,KE041234,50.0,0.747922,0.6906451,107.73338
2019-12-21,2,51375,KE041234,50.0,0.74103594,0.67209285,109.547676
2020-01-01,2,51375,KE041234,50.0,0.72959995,0.6450951,112.15731
2020-01-11,2,51375,KE041234,50.0,0.71852595,0.6155419,115.473724
2020-01-21,2,51375,KE041234,50.0,0.710822,0.58725524,119.390465
2020-02-01,2,51375,KE041234,50.0,0.704222,0.560762,123.488686
2020-02-11,2,51375,KE041234,50.0,0.69482595,0.5415446,125.91205
2020-02-21,2,51375,KE041234,50.0,0.68387,0.5318558,126.12574
2020-03-01,2,51375,KE041234,50.0,0.67445797,0.5319246,124.49345
2020-03-11,2,51375,KE041234,50.0,0.66876,0.543985,121.00642
2020-03-21,2,51375,KE041234,50.0,0.668868,0.57000625,115.94529
2020-04-01,2,51375,KE041234,50.0,0.676764,0.6060455,110.77951
2020-04-11,2,51375,KE041234,50.0,0.692258,0.64457625,106.86487
2020-04-21,2,51375,KE041234,50.0,0.711868,0.6812705,104.184166
2020-05-01,2,51375,KE041234,50.0,0.730024,0.71152925,102.42864
2020-05-11,2,51375,KE041234,50.0,0.743006,0.73218024,101.38404
2020-05-21,2,51375,KE041234,50.0,0.748124,0.7423405,100.72993
2020-06-01,2,51375,KE041234,50.0,0.74509597,0.74149686,100.45473
2020-06-11,2,51375,KE041234,50.0,0.736108,0.7320536,100.51843
2020-06-21,2,51375,KE041234,50.0,0.72397,0.7167906,100.936295
2020-07-01,2,51375,KE041234,50.0,0.710308,0.6943681,102.1414
2020-07-11,2,51375,KE041234,50.0,0.69490796,0.67644775,102.541176
2020-07-21,2,51375,KE041234,50.0,0.677158,0.66139424,102.2159
2020-08-01,2,51375,KE041234,50.0,0.66002995,0.64955133,101.4979
2020-08-11,2,51375,KE041234,50.0,0.64623,0.64068234,100.80321
2020-08-21,2,51375,KE041234,50.0,0.63657594,0.63372314,100.417244
2020-09-01,2,51375,KE041234,50.0,0.633572,0.63016963,100.50023
2020-09-11,2,51375,KE041234,50.0,0.637762,0.63143337,100.92873
2020-09-21,2,51375,KE041234,50.0,0.649198,0.63756263,101.69226
2020-10-01,2,51375,KE041234,50.0,0.6669,0.6485339,102.629234
2020-10-11,2,51375,KE041234,50.0,0.688746,0.66358083,103.5266
2020-10-21,2,51375,KE041234,50.0,0.712384,0.68142986,104.232
2020-11-01,2,51375,KE041234,50.0,0.731762,0.6973171,104.60913
2020-11-11,2,51375,KE041234,50.0,0.743264,0.70686334,104.8094
2020-11-21,2,51375,KE041234,50.0,0.746632,0.70883995,104.98023
2020-12-01,2,51375,KE041234,50.0,0.741458,0.7029711,105.111336
2020-12-11,2,51375,KE041234,50.0,0.730544,0.6906451,105.38705
2020-12-21,2,51375,KE041234,50.0,0.71713394,0.67209285,106.23758
2021-01-01,2,51375,KE041234,50.0,0.70194,0.6450951,108.17799
2021-01-11,2,51375,KE041234,50.0,0.68657595,0.6155419,110.67312
2021-01-21,2,51375,KE041234,50.0,0.66655797,0.58725524,112.44443
2021-02-01,2,51375,KE041234,50.0,0.64230597,0.560762,113.35119
2021-02-11,2,51375,KE041234,50.0,0.619772,0.5415446,113.22426
2021-02-21,2,51375,KE041234,50.0,0.603852,0.5318558,112.37353
2021-03-01,2,51375,KE041234,50.0,0.594874,0.5319246,110.81746
2021-03-11,2,51375,KE041234,50.0,0.594898,0.543985,108.57142
2021-03-21,2,51375,KE041234,50.0,0.608134,0.57000625,106.14958
2021-04-01,2,51375,KE041234,50.0,0.63305396,0.6060455,104.11687
2021-04-11,2,51375,KE041234,50.0,0.66326,0.64457625,102.68995
2021-04-21,2,51375,KE041234,50.0,0.693948,0.6812705,101.73363
2021-05-01,2,51375,KE041234,50.0,0.721634,0.71152925,101.3269
2021-05-11,2,51375,KE041234,50.0,0.740366,0.73218024,101.046524
2021-05-21,2,51375,KE041234,50.0,0.7468,0.7423405,100.56282
2021-06-01,2,51375,KE041234,50.0,0.741972,0.74149686,100.060036
2021-06-11,2,51375,KE041234,50.0,0.72955596,0.7320536,99.68063
